"CD_NOM","LB_NOM"
125652,"Taraxacum lingulatum"
125653,"Taraxacum litardierei"
717616,"Taraxacum longisquameum"
717618,"Taraxacum lucescens"
717619,"Taraxacum lucidiforme"
125654,"Taraxacum maculatum"
717620,"Taraxacum madidum"
125656,"Taraxacum marklundii"
125657,"Taraxacum marmottae"
125659,"Taraxacum mattmarkense"
125660,"Taraxacum mediterraneum"
125662,"Taraxacum megalorhizon"
717621,"Taraxacum meiseliae"
717622,"Taraxacum melittostylum"
125663,"Taraxacum mimulum"
125664,"Taraxacum minimum"
717624,"Taraxacum morulum"
611673,"Taraxacum multidentatum"
717625,"Taraxacum multidenticulatum"
125667,"Taraxacum multilepis"
125670,"Taraxacum navarrense"
125673,"Taraxacum nitidiorum"
125674,"Taraxacum nordstedtii"
125675,"Taraxacum obliquilobum"
717626,"Taraxacum oblongatum"
125676,"Taraxacum obovatum"
717627,"Taraxacum obtusilobum"
611677,"Taraxacum ochrocarpum"
717628,"Taraxacum ochrospermum"
717629,"Taraxacum odiosum"
717630,"Taraxacum officinale"
125678,"Taraxacum oinopopodum"
717632,"Taraxacum olivaceoides"
611682,"Taraxacum ooststroomii"
717633,"Taraxacum ostenfeldii"
125680,"Taraxacum oxoniense"
125682,"Taraxacum oxyrhinum"
717634,"Taraxacum pallescens"
717635,"Taraxacum pallescentiforme"
125686,"Taraxacum palustre"
125687,"Taraxacum panalpinum"
717636,"Taraxacum pannucium"
125688,"Taraxacum pannulatum"
717637,"Taraxacum parnassicum"
125690,"Taraxacum paucidentatum"
717638,"Taraxacum pectinatiforme"
717639,"Taraxacum pedemontanum"
717640,"Taraxacum peregrinum"
125692,"Taraxacum perfissum"
125694,"Taraxacum piceatum"
125696,"Taraxacum pinnatifidum"
125697,"Taraxacum placidum"
125699,"Taraxacum polyodon"
717883,"Taraxacum pomposum"
717641,"Taraxacum prionum"
125702,"Taraxacum providens"
125705,"Taraxacum pseudacrolobum"
125707,"Taraxacum pseudocastaneum"
717642,"Taraxacum pseudodilatatum"
125708,"Taraxacum pseudodunense"
717643,"Taraxacum pseudohamatum"
717644,"Taraxacum pseudohoppeanum"
717645,"Taraxacum pseudomarklundii"
717646,"Taraxacum pulcherrimum"
125714,"Taraxacum puniceum"
125715,"Taraxacum purpureocornutum"
125716,"Taraxacum purpureomarginatum"
125717,"Taraxacum purpurisquameum"
125718,"Taraxacum pyrenaicum"
125720,"Taraxacum pyroporum"
125719,"Taraxacum pyrrhopappum"
125722,"Taraxacum quadrans"
717647,"Taraxacum radens"
717648,"Taraxacum raii"
125723,"Taraxacum reichlingii"
125724,"Taraxacum remanentilobum"
125725,"Taraxacum renosense"
125726,"Taraxacum reophilum"
125728,"Taraxacum retortum"
611675,"Taraxacum retroflexum"
125731,"Taraxacum rhodopodum"
125733,"Taraxacum roseocarpum"
125734,"Taraxacum roseolepis"
125735,"Taraxacum roseopedatum"
125736,"Taraxacum rubicundum"
717884,"Taraxacum rubricatum"
611679,"Taraxacum rufonerve"
125741,"Taraxacum saasense"
125742,"Taraxacum sabaudum"
717649,"Taraxacum sagittilobum"
125746,"Taraxacum scanicum"
125747,"Taraxacum schroeterianum"
125749,"Taraxacum selenoides"
125750,"Taraxacum sellandii"
717650,"Taraxacum stenoglossum"
717651,"Taraxacum subargutum"
125761,"Taraxacum subarmatum"
717652,"Taraxacum subditivum"
125764,"Taraxacum subericinum"
717653,"Taraxacum subgentiliforme"
717654,"Taraxacum subjurassicum"
125768,"Taraxacum subpraticola"
717655,"Taraxacum taeniatum"
125770,"Taraxacum tanyolobum"
717656,"Taraxacum taraxacoides"
717657,"Taraxacum tenuiceps"
1002354,"Taraxacum tiroliense"
125776,"Taraxacum tortilobum"
125778,"Taraxacum tourmalettense"
125779,"Taraxacum triangularidentatum"
125780,"Taraxacum trilobatum"
125781,"Taraxacum tristiceps"
717658,"Taraxacum turbidum"
717659,"Taraxacum turgidum"
125782,"Taraxacum udum"
125784,"Taraxacum undulatiforme"
125785,"Taraxacum undulatum"
125788,"Taraxacum vastisectum"
717660,"Taraxacum venustum"
125792,"Taraxacum versaillense"
125797,"Taraxacum yvelinense"
717661,"Taraxacum zevenbergenii"
851319,"Tarenaya"
852780,"Tarenaya hassleriana"
765435,"Tarenaya spinosa"
198229,"Targionia"
6141,"Targionia hypophylla"
6142,"Targionia lorbeeriana"
188418,"Targioniaceae"
187218,"Taxaceae"
1030410,"Taxeae"
969022,"Taxiphyllaceae"
198242,"Taxiphyllum"
5954,"Taxiphyllum wissgrillii"
1030415,"Taxodioideae"
198243,"Taxodium"
125811,"Taxodium distichum"
1039437,"Taxodium distichum var. distichum"
621335,"Taxodium distichum var. imbricarium"
198244,"Taxus"
125816,"Taxus baccata"
717885,"Taxus baccata x Taxus canadensis"
611574,"Taxus brevifolia"
717662,"Taxus canadensis"
717663,"Taxus cuspidata"
198245,"Tayloria"
5684,"Tayloria acuminata"
5685,"Tayloria froelichiana"
5686,"Tayloria lingulata"
5687,"Tayloria serrata"
5688,"Tayloria splachnoides"
5689,"Tayloria tenuis"
198247,"Tecoma"
125819,"Tecoma capensis"
125822,"Tecoma stans"
843707,"Tecomeae"
198252,"Teesdalia"
125826,"Teesdalia coronopifolia"
125831,"Teesdalia nudicaulis"
198255,"Teilingia"
70586,"Teilingia excavata"
652233,"Teilingia excavata var. subquadrata"
70587,"Teilingia granulata"
652234,"Teilingia granulata var. elongata"
70588,"Teilingia wallichii"
652236,"Teilingia wallichii var. anglica"
652237,"Teilingia wallichii var. sublaeve"
198257,"Telaranea"
786461,"Telaranea europaea"
198258,"Telekia"
125838,"Telekia speciosa"
972532,"Telephieae"
198260,"Telephium"
125842,"Telephium imperati"
141540,"Telephium imperati subsp. imperati"
354041,"Tellamia"
369384,"Tellamia contorta"
198262,"Tellima"
125863,"Tellima grandiflora"
353670,"Tenarea"
552767,"Tenarea tortuosa"
198282,"Tephroseris"
125892,"Tephroseris balbisiana"
125894,"Tephroseris helenitis"
141542,"Tephroseris helenitis subsp. candida"
141543,"Tephroseris helenitis subsp. helenitis"
141544,"Tephroseris helenitis subsp. macrochaeta"
718787,"Tephroseris helenitis var. arvernensis"
152081,"Tephroseris helenitis var. discoidea"
152082,"Tephroseris helenitis var. helenitis"
125895,"Tephroseris integrifolia"
141545,"Tephroseris integrifolia subsp. capitata"
141546,"Tephroseris integrifolia subsp. integrifolia"
125899,"Tephroseris palustris"
198308,"Tetmemorus"
70597,"Tetmemorus brebissonii"
652238,"Tetmemorus brebissonii var. minor"
70592,"Tetmemorus granulatus"
652239,"Tetmemorus granulatus f. crassus"
1019620,"Tetmemorus granulatus f. major"
70594,"Tetmemorus granulatus var. elongatus"
70595,"Tetmemorus laevis"
70596,"Tetmemorus laevis var. minutus"
965864,"Tetrabaena"
965865,"Tetrabaena socialis"
965863,"Tetrabaenaceae"
198309,"Tetrachlorella"
70601,"Tetrachlorella alternans"
933104,"Tetrachlorella incerta"
1030419,"Tetraclineae"
607000,"Tetraclinis"
611328,"Tetraclinis articulata"
653715,"Tetradesmus"
965498,"Tetradesmus incrassatulus"
933705,"Tetradesmus lagerheimii"
965482,"Tetradesmus obliquus"
653716,"Tetradesmus wisconsinensis"
1041199,"Tetradium"
1041200,"Tetradium daniellii"
198314,"Tetraedron"
70608,"Tetraedron caudatum"
75046,"Tetraedron minimum"
75048,"Tetraedron minimum f. tetralobulatum"
653718,"Tetraedron triangulare"
75060,"Tetraedron trigonum"
965512,"Tetraedron trilobulatum"
75063,"Tetraedron victoriae"
198318,"Tetragonia"
125935,"Tetragonia tetragonoides"
6322,"Tetralophozia setiformis"
188354,"Tetraphidaceae"
188331,"Tetraphidales"
198326,"Tetraphis"
3842,"Tetraphis pellucida"
198327,"Tetraplodon"
5691,"Tetraplodon angustatus"
5692,"Tetraplodon mnioides"
5693,"Tetraplodon urceolatus"
198328,"Tetraselmis"
647525,"Tetraselmis convolutae"
75068,"Tetraselmis cordiformis"
652241,"Tetraselmis desikacharyi"
974766,"Tetraselmis marina"
956790,"Tetraselmis subcordiformis"
198330,"Tetraspora"
974688,"Tetraspora cylindrica"
625795,"Tetraspora gelatinosa"
974773,"Tetraspora godeyi"
965943,"Tetraspora lubrica"
974695,"Tetraspora lubrica var. lacunosa"
351996,"Tetrasporaceae"
350935,"Tetrasporales"
198332,"Tetrastrum"
75081,"Tetrastrum staurogeniiforme"
198338,"Tetrodontium"
3844,"Tetrodontium brownianum"
433987,"Tetrodontium ovatum"
3845,"Tetrodontium repandum"
1027379,"Teucrieae"
198343,"Teucrium"
125970,"Teucrium aristatum"
125972,"Teucrium aureum"
125976,"Teucrium botrys"
943210,"Teucrium campanulatum"
125979,"Teucrium capitatum"
141555,"Teucrium capitatum subsp. capitatum"
125981,"Teucrium chamaedrys"
125990,"Teucrium dunense"
125994,"Teucrium flavum"
141565,"Teucrium flavum subsp. flavum"
141566,"Teucrium flavum subsp. glaucum"
125995,"Teucrium fruticans"
1039397,"Teucrium hircanicum"
126002,"Teucrium lucidum"
126006,"Teucrium marum"
126007,"Teucrium massiliense"
126008,"Teucrium montanum"
126019,"Teucrium polium"
141574,"Teucrium polium subsp. clapae"
141576,"Teucrium polium subsp. polium"
141577,"Teucrium polium subsp. purpurascens"
126023,"Teucrium pseudochamaepitys"
126027,"Teucrium pyrenaicum"
126032,"Teucrium rouyanum"
126034,"Teucrium scordium"
126035,"Teucrium scorodonia"
126045,"Teucrium x arisitense"
126046,"Teucrium x castrense"
126049,"Teucrium x contejeanii"
126051,"Teucrium x corsicum"
126053,"Teucrium x foucaudii"
1031934,"Teucrium x lucidrys"
126056,"Teucrium x mailhoi"
718420,"Teucrium x mailhoi nothosubsp. mailhoi"
126057,"Teucrium x ochroleucum"
611474,"Teucrium x queraltae"
126059,"Teucrium x ruthenense"
974951,"Thalictroideae"
198356,"Thalictrum"
126070,"Thalictrum alpinum"
935807,"Thalictrum alpinum var. alpinum"
126078,"Thalictrum aquilegiifolium"
935804,"Thalictrum aquilegiifolium var. aquilegiifolium"
126124,"Thalictrum flavum"
126127,"Thalictrum foetidum"
141607,"Thalictrum foetidum subsp. foetidum"
126150,"Thalictrum lucidum"
126152,"Thalictrum macrocarpum"
126159,"Thalictrum minus"
612576,"Thalictrum minus subsp. pratense"
141630,"Thalictrum minus subsp. saxatile"
935913,"Thalictrum sect. Camptonotum"
935871,"Thalictrum sect. Macrogynes"
935887,"Thalictrum sect. Thalictrum"
935880,"Thalictrum sect. Tripterium"
126213,"Thalictrum simplex"
141636,"Thalictrum simplex subsp. galioides"
141638,"Thalictrum simplex subsp. simplex"
718422,"Thalictrum simplex subsp. tenuifolium"
935866,"Thalictrum subg. Lecoyerium"
935864,"Thalictrum subg. Thalictrum"
935934,"Thalictrum subsect. Alpina"
935922,"Thalictrum subsect. Grumosa"
935930,"Thalictrum subsect. Thalictrum"
126229,"Thalictrum tuberosum"
126241,"Thalictrum x lundstroemii"
126242,"Thalictrum x medium"
126243,"Thalictrum x regelianum"
126215,"Thalictrum x spurium"
126227,"Thalictrum x timeroyi"
965561,"Thamniochaete"
965562,"Thamniochaete huberi"
627562,"Thamniochloris"
627650,"Thamniochloris atroviridis"
627647,"Thamniochloris ochlochaetoides"
627646,"Thamniochloris variabilis"
198357,"Thamnobryum"
5173,"Thamnobryum alopecurum"
434510,"Thamnobryum maderense"
434511,"Thamnobryum neckeroides"
198366,"Thapsia"
126248,"Thapsia villosa"
613620,"Thapsia villosa var. latifolia"
613619,"Thapsia villosa var. villosa"
187246,"Theaceae"
844649,"Theeae"
715559,"Thelesperma"
717665,"Thelesperma gracile"
887364,"Theligoneae"
198386,"Theligonum"
126268,"Theligonum cynocrambe"
187193,"Thelypteridaceae"
846143,"Thelypteridoideae"
198393,"Thelypteris"
126276,"Thelypteris palustris"
970826,"Thelypteris palustris var. palustris"
628174,"Themeda"
672996,"Themeda triandra"
838861,"Theophrastoideae"
842430,"Thesiaceae"
198408,"Thesium"
126287,"Thesium alpinum"
152117,"Thesium alpinum var. alpinum"
152118,"Thesium alpinum var. tenuifolium"
126292,"Thesium corsalpinum"
126298,"Thesium humifusum"
141645,"Thesium humifusum subsp. divaricatum"
612577,"Thesium humifusum subsp. humifusum"
126299,"Thesium humile"
126303,"Thesium kyrnosum"
126305,"Thesium linophyllon"
718423,"Thesium linophyllon subsp. linophyllon"
141648,"Thesium linophyllon subsp. montanum"
126310,"Thesium pyrenaicum"
141650,"Thesium pyrenaicum subsp. pyrenaicum"
447316,"Thespesia populnea"
198415,"Thlaspi"
126322,"Thlaspi alliaceum"
126332,"Thlaspi arvense"
199926,"Thorea"
627047,"Thorea hispida"
975102,"Thorea violacea"
524489,"Thoreaceae"
522839,"Thoreales"
187161,"Thuidiaceae"
198440,"Thuidium"
434424,"Thuidium assimile"
5423,"Thuidium delicatulum"
5425,"Thuidium recognitum"
5426,"Thuidium tamariscinum"
198441,"Thuja"
611445,"Thuja koraiensis"
126449,"Thuja occidentalis"
126451,"Thuja plicata"
717887,"Thuja plicata x Thuja standishii"
611444,"Thuja standishii"
1030421,"Thujopsideae"
198442,"Thujopsis"
608631,"Thujopsis dolabrata"
353657,"Thuretella"
368507,"Thuretella schousboei"
198446,"Thymelaea"
126461,"Thymelaea calycina"
126465,"Thymelaea dioica"
126469,"Thymelaea hirsuta"
126474,"Thymelaea passerina"
160395,"Thymelaea passerina subsp. passerina"
141689,"Thymelaea passerina subsp. pubescens"
126477,"Thymelaea ruizii"
126478,"Thymelaea sanamunda"
126479,"Thymelaea tartonraira"
141692,"Thymelaea tartonraira subsp. tartonraira"
141693,"Thymelaea tartonraira subsp. thomasii"
612578,"Thymelaea tartonraira subsp. transiens"
126481,"Thymelaea tinctoria"
141694,"Thymelaea tinctoria subsp. nivalis"
126482,"Thymelaea x conradiae"
187346,"Thymelaeaceae"
715560,"Thymophylla"
717666,"Thymophylla tenuiloba"
198449,"Thymus"
126514,"Thymus dolomiticus"
126517,"Thymus embergeri"
126525,"Thymus herba-barona"
126551,"Thymus nervosus"
126552,"Thymus nitens"
126555,"Thymus oenipontanus"
126564,"Thymus praecox"
141706,"Thymus praecox subsp. britannicus"
141708,"Thymus praecox subsp. polytrichus"
126566,"Thymus pulegioides"
718790,"Thymus pulegioides var. pulegioides"
718791,"Thymus pulegioides var. vestitus"
126573,"Thymus serpyllum"
141753,"Thymus serpyllum subsp. serpyllum"
126582,"Thymus vulgaris"
141757,"Thymus vulgaris subsp. vulgaris"
126586,"Thymus x braunii"
141758,"Thymus x braunii nothosubsp. braunii"
141759,"Thymus x braunii nothosubsp. celticus"
141760,"Thymus x braunii nothosubsp. monteilsii"
126591,"Thymus x citriodorus"
126594,"Thymus x junctus"
1030991,"Thymus x korneckii"
1030995,"Thymus x pseudoalpestris"
198456,"Thysselinum"
126613,"Thysselinum lancifolium"
126615,"Thysselinum palustre"
354019,"Tiffaniella"
369344,"Tiffaniella feldmanniae"
198461,"Tilia"
160932,"Tilia americana"
126628,"Tilia cordata"
126633,"Tilia dasystyla"
611451,"Tilia henryana"
788831,"Tilia mongolica"
126650,"Tilia platyphyllos"
141766,"Tilia platyphyllos subsp. cordifolia"
141768,"Tilia platyphyllos subsp. platyphyllos"
141769,"Tilia platyphyllos subsp. pseudorubra"
126662,"Tilia tomentosa"
126667,"Tilia x euchlora"
161014,"Tilia x europaea"
126668,"Tilia x haynaldiana"
126671,"Tilia x juranyiana"
126672,"Tilia x pallida"
850868,"Tilioideae"
198467,"Timmia"
5000,"Timmia austriaca"
5001,"Timmia bavarica"
5002,"Timmia comata"
5003,"Timmia megapolitana"
5004,"Timmia norvegica"
188061,"Timmiaceae"
433761,"Timmiales"
198468,"Timmiella"
5340,"Timmiella anomala"
5341,"Timmiella barbuloides"
783189,"Timmiellaceae"
607003,"Tipuana"
611617,"Tipuana tipu"
353671,"Titanoderma"
368570,"Titanoderma laminariae"
542429,"Titanoderma mediterraneum"
368569,"Titanoderma pustulatum"
777027,"Titanoderma ramosissimum"
445487,"Tithonia"
630816,"Tithonia rotundifolia"
198483,"Tofieldia"
126798,"Tofieldia calyculata"
126806,"Tofieldia pusilla"
126809,"Tofieldia x hybrida"
597684,"Tofieldiaceae"
607004,"Tolmiea"
611618,"Tolmiea menziesii"
198484,"Tolpis"
126821,"Tolpis staticifolia"
126822,"Tolpis umbellata"
126823,"Tolpis virgata"
198485,"Tolypella"
75093,"Tolypella glomerata"
75094,"Tolypella hispanica"
75095,"Tolypella intricata"
627563,"Tolypella nidifica"
75096,"Tolypella prolifera"
75097,"Tolypella salina"
198493,"Tomentypnum"
5933,"Tomentypnum nitens"
607005,"Tommasinia"
611612,"Tommasinia altissima"
198503,"Toona"
126827,"Toona sinensis"
957841,"Tordylieae"
198506,"Tordylium"
717667,"Tordylium aegyptiacum"
126829,"Tordylium apulum"
717668,"Tordylium lanatum"
126837,"Tordylium maximum"
717669,"Tordylium syriacum"
957838,"Torilidinae"
198509,"Torilis"
611567,"Torilis africana"
613703,"Torilis africana var. africana"
613702,"Torilis africana var. heterophylla"
126846,"Torilis arvensis"
141793,"Torilis arvensis subsp. arvensis"
141797,"Torilis arvensis subsp. neglecta"
613621,"Torilis arvensis var. anthriscoides"
613622,"Torilis arvensis var. arvensis"
126859,"Torilis japonica"
718424,"Torilis japonica subsp. japonica"
126861,"Torilis leptophylla"
126865,"Torilis nodosa"
141803,"Torilis nodosa subsp. nodosa"
141805,"Torilis nodosa subsp. webbii"
126875,"Torilis tenella"
934498,"Torminalis"
975515,"Torminalis glaberrima"
607006,"Torreya"
611614,"Torreya californica"
611616,"Torreya grandis"
611613,"Torreya nucifera"
611615,"Torreya taxifolia"
198518,"Tortella"
434158,"Tortella alpicola"
435781,"Tortella densa"
886218,"Tortella fasciculata"
5343,"Tortella flavovirens"
434572,"Tortella flavovirens var. flavovirens"
434573,"Tortella flavovirens var. glareicola"
1027343,"Tortella fragilis"
5345,"Tortella humilis"
5347,"Tortella inclinata"
5348,"Tortella inflexa"
1030781,"Tortella mediterranea"
5349,"Tortella nitida"
792520,"Tortella nitida var. media"
792522,"Tortella nitida var. obtusa"
792524,"Tortella nitida var. subtortuosa"
886221,"Tortella pseudofragilis"
786420,"Tortella squarrosa"
5350,"Tortella tortuosa"
434577,"Tortella tortuosa var. fragilifolia"
434578,"Tortella tortuosa var. tortuosa"
652243,"Tortitaenia"
652244,"Tortitaenia obscura"
652245,"Tortitaenia trabeculata"
198519,"Tortula"
435854,"Tortula acaulon"
786530,"Tortula acaulon var. acaulon"
435860,"Tortula acaulon var. papillosa"
435862,"Tortula acaulon var. pilifera"
786529,"Tortula acaulon var. retortifolia"
435864,"Tortula acaulon var. schreberiana"
5210,"Tortula atrovirens"
5211,"Tortula bolanderi"
5212,"Tortula brevissima"
5213,"Tortula buyssonii"
5214,"Tortula canescens"
786497,"Tortula caucasica"
434249,"Tortula cernua"
5216,"Tortula cuneifolia"
5218,"Tortula freibergii"
434250,"Tortula guepinii"
434251,"Tortula hoppeana"
5219,"Tortula inermis"
434254,"Tortula laureri"
434255,"Tortula leucostoma"
786499,"Tortula lindbergii"
5223,"Tortula marginata"
5225,"Tortula mucronifolia"
5226,"Tortula muralis"
786510,"Tortula muralis subsp. muralis"
786509,"Tortula muralis subsp. obtusifolia"
788390,"Tortula muralis var. aestiva"
434258,"Tortula pallida"
435867,"Tortula protobryoides"
5233,"Tortula revolvens"
434261,"Tortula schimperi"
5243,"Tortula subulata"
434262,"Tortula systylia"
434263,"Tortula truncata"
5244,"Tortula vahliana"
434265,"Tortula viridifolia"
434266,"Tortula wilsonii"
975132,"Torularia"
975133,"Torularia atra"
843708,"Tourrettieae"
926974,"Toxicodendron"
126914,"Toxicodendron radicans"
160249,"Toxicodendron vernicifluum"
198521,"Tozzia"
126925,"Tozzia alpina"
198523,"Trachelium"
126930,"Trachelium caeruleum"
141806,"Trachelium caeruleum subsp. caeruleum"
198526,"Trachelospermum"
126932,"Trachelospermum jasminoides"
846225,"Tracheophyta"
929906,"Trachycarpeae"
198534,"Trachycarpus"
126933,"Trachycarpus fortunei"
607007,"Trachymene"
611619,"Trachymene caerulea"
198545,"Trachyspermum"
126943,"Trachyspermum ammi"
198546,"Trachystemon"
126945,"Trachystemon orientalis"
607008,"Tractema"
161784,"Tractema lilio-hyacinthus"
