"CD_REF";"LB_NOM";"NOM_VERN";"FAMILLE";"GF"
672895;"Euroschinus verrucosus";"";"Anacardiaceae";"A"
674503;"Euroschinus vieillardii";"";"Anacardiaceae";"A"
674607;"Euroschinus vieillardii var. vieillardii";"";"Anacardiaceae";"A"
674514;"Euroschinus vieillardii var. glaber";"";"Anacardiaceae";"A"
730782;"Loxopterygium";"";"Anacardiaceae";"P"
732488;"Loxopterygium sagotii";"";"Anacardiaceae";"S"
197442;"Schinus";"Schinus";"Anacardiaceae";"M"
121505;"Schinus terebinthifolia";"Schinus à feuille de térébinthe, Faux poivrier, Baie rose, Café de Chine, Baies roses, Encens, L'encens, Poivrier des bas";"Anacardiaceae";"M"
731189;"Thyrsodium";"";"Anacardiaceae";"P"
732492;"Thyrsodium guianense";"";"Anacardiaceae";"S"
732493;"Thyrsodium puberulum";"";"Anacardiaceae";"P"
732494;"Thyrsodium spruceanum";"";"Anacardiaceae";"P"
629396;"Comocladia dodonaea";"";"Anacardiaceae";"A"
629397;"Comocladia martinicensis";"";"Anacardiaceae";"A"
629398;"Comocladia undulata";"";"Anacardiaceae";"A"
670889;"Semecarpus atra";"";"Anacardiaceae";"A"
670890;"Semecarpus balansae";"";"Anacardiaceae";"A"
670891;"Semecarpus neocaledonica";"";"Anacardiaceae";"A"
672233;"Semecarpus poyaensis";"";"Anacardiaceae";"A"
672152;"Semecarpus riparia";"";"Anacardiaceae";"A"
672434;"Semecarpus virotii";"";"Anacardiaceae";"A"
894833;"Spondiadoideae";"";"Anacardiaceae";"P"
894835;"Spondiadeae";"";"Anacardiaceae";"P"
445388;"Spondias";"Poupartie";"Anacardiaceae";"P"
639227;"Spondias dulcis";"Évi, Arbre de Cythère, Fruit de Cythère, Hévi, Pomme de Cythère, Pommier de Cythère, Zévi";"Anacardiaceae";"M"
446896;"Spondias mombin";"Évi de l'Inde";"Anacardiaceae";"P"
630722;"Spondias purpurea";"Jocote";"Anacardiaceae";"M"
445279;"Burseraceae";"Burséracées";"Burseraceae";"P"
894795;"Bursereae";"";"Burseraceae";"Q"
627900;"Bursera";"";"Burseraceae";"Q"
629217;"Bursera simaruba";"";"Burseraceae";"Q"
894796;"Garugeae";"";"Burseraceae";"P"
670854;"Canarium balansae";"";"Burseraceae";"A"
670855;"Canarium oleiferum";"";"Burseraceae";"A"
670856;"Canarium trifoliolatum";"";"Burseraceae";"A"
670857;"Canarium whitei";"";"Burseraceae";"A"
445959;"Dacryodes";"";"Burseraceae";"P"
732812;"Dacryodes cuspidata";"";"Burseraceae";"P"
957007;"Dacryodes decidua";"";"Burseraceae";"S"
957008;"Dacryodes froesiana";"";"Burseraceae";"D"
732813;"Dacryodes nitens";"";"Burseraceae";"P"
957006;"Dacryodes oblongipetala";"";"Burseraceae";"P"
732814;"Dacryodes peruviana";"";"Burseraceae";"Q"
779664;"Dacryodes roraimensis";"";"Burseraceae";"P"
957009;"Dacryodes villosa";"";"Burseraceae";"E"
731088;"Trattinnickia";"";"Burseraceae";"P"
735408;"Trattinnickia boliviana";"";"Burseraceae";"P"
732848;"Trattinnickia burserifolia";"";"Burseraceae";"P"
732849;"Trattinnickia demerarae";"";"Burseraceae";"P"
732850;"Trattinnickia glaziovii";"";"Burseraceae";"P"
732851;"Trattinnickia rhoifolia";"";"Burseraceae";"P"
734938;"Amyris guianensis";"";"Burseraceae";"P"
894828;"Icica acuminata";"";"Burseraceae";"P"
894794;"Protieae";"";"Burseraceae";"P"
627901;"Protium";"";"Burseraceae";"P"
838963;"Protium altissimum";"";"Burseraceae";"P"
732815;"Protium altsonii";"";"Burseraceae";"P"
732816;"Protium amazonicum";"";"Burseraceae";"Q"
732817;"Protium apiculatum";"";"Burseraceae";"P"
732818;"Protium aracouchini";"";"Burseraceae";"P"
630492;"Protium attenuatum";"Bois d'encens, L'Encens";"Burseraceae";"A"
957010;"Protium balsamiferum";"";"Burseraceae";"A"
779377;"Protium calendulinum";"";"Burseraceae";"P"
732819;"Protium cuneatum";"";"Burseraceae";"P"
732820;"Protium decandrum";"";"Burseraceae";"P"
732821;"Protium demerarense";"";"Burseraceae";"S"
732822;"Protium divaricatum";"";"Burseraceae";"P"
740563;"Protium divaricatum subsp. divaricatum";"";"Burseraceae";"Q"
740565;"Protium divaricatum subsp. fumarium";"";"Burseraceae";"E"
735407;"Protium elegans";"";"Burseraceae";"D"
732823;"Protium gallicum";"";"Burseraceae";"S"
732824;"Protium giganteum";"";"Burseraceae";"P"
741265;"Protium giganteum var. giganteum";"";"Burseraceae";"P"
741262;"Protium giganteum var. crassifolium";"";"Burseraceae";"P"
895573;"Protium goudotianum";"";"Burseraceae";"P"
732825;"Protium grandifolium";"";"Burseraceae";"Q"
732826;"Protium guianense";"";"Burseraceae";"P"
732827;"Protium heptaphyllum";"";"Burseraceae";"P"
740567;"Protium heptaphyllum subsp. heptaphyllum";"";"Burseraceae";"P"
732828;"Protium inodorum";"";"Burseraceae";"S"
895570;"Protium sect. Crepidospermum";"";"Burseraceae";"P"
894809;"Protium sect. Icica";"";"Burseraceae";"P"
894805;"Protium sect. Icicopsis";"";"Burseraceae";"P"
894808;"Protium sect. Papilloprotium";"";"Burseraceae";"P"
894803;"Protium sect. Pepeanthos";"";"Burseraceae";"P"
894807;"Protium sect. Sarcoprotium";"";"Burseraceae";"P"
895571;"Protium sect. Tetragastris";"";"Burseraceae";"P"
732829;"Protium melinonis";"";"Burseraceae";"E"
732830;"Protium morii";"";"Burseraceae";"P"
732831;"Protium nodulosum";"";"Burseraceae";"Q"
732832;"Protium occultum";"";"Burseraceae";"S"
732833;"Protium opacum";"";"Burseraceae";"P"
740569;"Protium opacum subsp. rabelianum";"";"Burseraceae";"S"
732834;"Protium pallidum";"";"Burseraceae";"P"
732835;"Protium pilosum";"";"Burseraceae";"P"
732836;"Protium plagiocarpium";"";"Burseraceae";"S"
732837;"Protium poeppigianum";"";"Burseraceae";"Q"
732838;"Protium polybotryum";"";"Burseraceae";"P"
740571;"Protium polybotryum subsp. polybotryum";"";"Burseraceae";"P"
895572;"Protium rhoifolium";"";"Burseraceae";"P"
732839;"Protium robustum";"";"Burseraceae";"P"
732840;"Protium sagotianum";"";"Burseraceae";"P"
779708;"Protium spruceanum";"";"Burseraceae";"P"
957004;"Protium stevensonii";"";"Burseraceae";"P"
732841;"Protium strumosum";"";"Burseraceae";"P"
732842;"Protium subserratum";"";"Burseraceae";"P"
740573;"Protium subserratum subsp. subserratum";"";"Burseraceae";"P"
895574;"Protium surinamense";"";"Burseraceae";"S"
732843;"Protium tenuifolium";"";"Burseraceae";"P"
732844;"Protium trifoliolatum";"";"Burseraceae";"P"
187325;"Meliaceae";"Méliacées";"Meliaceae";"P"
628061;"Azadirachta";"Azédarach, Azadarachta, Azadirachta, Azèdarac";"Meliaceae";"M"
629132;"Azadirachta indica";"Azédarach d'Inde, Lilas sacré, Lilas, Margosier, Neem";"Meliaceae";"M"
841470;"Cabralea";"";"Meliaceae";"P"
841471;"Cabralea canjerana";"";"Meliaceae";"P"
841473;"Cabralea canjerana subsp. canjerana";"";"Meliaceae";"P"
628062;"Carapa";"";"Meliaceae";"P"
629266;"Carapa guianensis";"";"Meliaceae";"P"
841469;"Carapa procera";"";"Meliaceae";"Q"
768242;"Carapa surinamensis";"";"Meliaceae";"S"
445780;"Cedrela";"Cédrela";"Meliaceae";"P"
841474;"Cedrela fissilis";"";"Meliaceae";"P"
447325;"Cedrela odorata";"Cedrela, Cedro";"Meliaceae";"P"
673220;"Dysoxylum canalense";"";"Meliaceae";"A"
673221;"Dysoxylum kouiriense";"";"Meliaceae";"A"
673222;"Dysoxylum macranthum";"";"Meliaceae";"A"
673688;"Dysoxylum macrostachyum";"";"Meliaceae";"A"
674026;"Dysoxylum minutiflorum";"";"Meliaceae";"A"
673223;"Dysoxylum pachypodum";"";"Meliaceae";"A"
673224;"Dysoxylum roseum";"";"Meliaceae";"A"
674395;"Dysoxylum rufescens";"";"Meliaceae";"A"
674525;"Dysoxylum rufescens subsp. dzumacense";"";"Meliaceae";"A"
674586;"Dysoxylum rufescens subsp. rufescens";"";"Meliaceae";"A"
628063;"Guarea";"";"Meliaceae";"P"
734240;"Guarea carinata";"";"Meliaceae";"P"
735476;"Guarea cinnamomea";"";"Meliaceae";"D"
841475;"Guarea convergens";"";"Meliaceae";"P"
734241;"Guarea costata";"";"Meliaceae";"S"
